krx_isu_cd,company_name,stock_code,market,is_financial_distress,pattern,category,dart_candidate_names
09373,동북아31호,093730,유가증권,True,B,1_notation_diff,동북아31호선박투자회사
09382,한국유전15-1,093820,유가증권,True,B,5_unresolved,한국베트남15-1유전해외자원개발투자회사
09419,이엘케이,094190,코스닥,True,C,,
09436,칩스앤미디어,094360,코넥스,False,C,,
09452,맵스베트남1,094520,유가증권,True,B,5_unresolved,미래에셋맵스오퍼튜니티베트남주식혼합형투자회사1호
09470,미성포리테크,094700,코스닥,True,C,,
09495,지비베트남1,094950,유가증권,True,B,5_unresolved,GB블루오션베트남주식혼합형투자회사1호
09530,엔에스브이,095300,코스닥,True,C,,
09604,이트론,096040,코스닥,True,C,,
09630,베트남개발1,096300,유가증권,True,B,5_unresolved,한국월드와이드베트남부동산개발특별자산1호투자회사
09664,멜파스,096640,코스닥,True,C,,
09752,엠씨넥스,097520,코스닥,False,C,,
09815,한국아태특별,098150,유가증권,True,B,5_unresolved,한국월드와이드아시아태평양특별자산1호투자회사
09840,엔스퍼트,098400,코스닥,True,C,,
09921,코리아07호,099210,유가증권,True,B,1_notation_diff,코리아퍼시픽07호선박투자회사
09934,하나니켈1호,099340,유가증권,False,B,0_non_distress,하나유비에스암바토비니켈해외자원개발1호
09935,하나니켈2호,099350,유가증권,False,B,0_non_distress,하나유비에스암바토비니켈해외자원개발2호
09966,신텍,099660,코스닥,True,C,,
09983,씨그널엔터테인먼트그룹,099830,코스닥,True,C,,
10009,SK오션플랜트,100090,코스닥,False,C,,
10106,SBS미디어홀딩스,101060,유가증권,True,C,,
10136,이엔드디,101360,코넥스,False,B,0_non_distress,에코앤드림
10138,거북선2호,101380,유가증권,True,B,1_notation_diff,거북선2호선박투자회사
10139,아이엠,101390,코스닥,True,C,,
10179,케이알제2호,101790,유가증권,True,B,1_notation_diff,케이알제2호개발전문위탁관리부동산투자회사
10197,우양에이치씨,101970,코스닥,True,C,,
10199,파브코,101990,유가증권,True,C,,
10200,거북선3호,102000,유가증권,True,B,1_notation_diff,거북선3호선박투자회사
10221,에이치디,102210,코스닥,True,B,5_unresolved,트레스
10228,쌍방울,102280,유가증권,True,C,,
10313,웅진에너지,103130,유가증권,True,C,,
10315,하이트맥주,103150,유가증권,True,C,,
10316,풀무원,103160,유가증권,False,B,0_non_distress,풀무원식품
10365,에이치앤아이,103650,코넥스,True,C,,
10411,신성이엔지,104110,유가증권,True,C,,
10412,신성에프에이,104120,유가증권,True,C,,
10507,금강제강,105070,코스닥,True,C,,
10538,다산리츠,105380,유가증권,True,B,1_notation_diff,다산자기관리부동산투자회사
10652,노블엠앤비,106520,코스닥,True,C,,
10764,한중엔시에스,107640,코넥스,False,C,,
10807,삼성디지털이미징,108070,유가증권,True,C,,
10832,LX세미콘,108320,코스닥,False,C,,
10879,인터파크,108790,코스닥,False,C,,
10889,거북선4호,108890,유가증권,True,B,1_notation_diff,거북선4호선박투자회사
11031,모린스,110310,코스닥,True,C,,
11050,유니드코리아,110500,코스닥,True,C,,
11057,넥솔론,110570,유가증권,True,C,,
11066,세신버팔로,110660,코넥스,True,B,5_unresolved,툴코리아
11161,승화프리텍,111610,코스닥,True,B,5_unresolved,세왕
11182,지유온,111820,코스닥,True,C,,
11187,KH 미래물산,111870,코스닥,True,B,1_notation_diff,케이에이치미래물산
11224,에스에프씨,112240,코스닥,True,C,,
11412,크루셜텍,114120,코스닥,True,C,,
11413,거북선5호,114130,유가증권,True,B,1_notation_diff,거북선5호선박투자회사
11414,거북선6호,114140,유가증권,True,B,1_notation_diff,거북선6호선박투자회사
11441,현대푸드,114410,유가증권,True,B,1_notation_diff,현대푸드시스템
11457,지스마트글로벌,114570,코스닥,True,C,,
11539,락앤락,115390,유가증권,False,C,,
11596,연우,115960,코스닥,False,C,,
11793,한진해운,117930,유가증권,True,C,,
11925,에프지엔개발리츠,119250,유가증권,True,B,1_notation_diff,에프지엔개발전문자기관리부동산투자회사
11986,커넥트웨이브,119860,코스닥,False,C,,
12078,전우정밀,120780,코넥스,True,C,,
12155,코크렙15호,121550,유가증권,True,B,1_notation_diff,코크렙제15호기업구조조정부동산투자회사
12191,대우증권스팩,121910,유가증권,True,B,1_notation_diff,대우증권그린코리아기업인수목적회사
12195,미래에셋스팩1호,121950,코스닥,True,B,1_notation_diff,미래에셋제1호기업인수목적
12205,아이엘사이언스,122050,코넥스,False,C,,
12229,동양밸류스팩,122290,유가증권,True,B,1_notation_diff,동양밸류오션기업인수목적
12264,예스티,122640,코넥스,False,C,,
12275,우리스팩1호,122750,유가증권,True,B,1_notation_diff,우리기업인수목적1호
12280,썬텍,122800,코스닥,True,B,5_unresolved,썬테크놀로지스
12301,옵토팩,123010,코넥스,False,B,0_non_distress,알엔티엑스
12310,원익테라세미콘,123100,코스닥,False,C,,
12316,히든챔피언스팩1호,123160,코스닥,True,B,1_notation_diff,히든챔피언제1호기업인수목적
12326,파인넥스,123260,코스닥,True,C,,
12329,한국스팩1호,123290,코스닥,True,B,1_notation_diff,한국투자신성장1호기업인수목적회사
12330,부국퓨쳐스타즈스팩,123300,코스닥,True,B,1_notation_diff,부국퓨쳐스타즈기업인수목적
12355,대신증권그로쓰스팩,123550,코스닥,True,B,1_notation_diff,대신증권그로쓰알파기업인수목적
12391,에스비아이앤솔로몬스팩,123910,코스닥,True,B,1_notation_diff,에스비아이앤솔로몬드림기업인수목적
12405,한화SV스팩1호,124050,코스닥,True,B,1_notation_diff,한화에스브이명장제1호기업인수목적
12450,아이티센,124500,코넥스,False,B,0_non_distress,아이티센글로벌
12634,비나텍,126340,코넥스,False,C,,
12668,IBKS스팩1호,126680,코스닥,True,B,1_notation_diff,아이비케이에스스마트에스엠이기업인수목적1호
12687,뉴로스,126870,코스닥,True,B,5_unresolved,앤에스
12716,매직마이크로,127160,코스닥,True,C,,
12891,동부티에스블랙펄스팩,128910,코스닥,True,B,1_notation_diff,동부티에스블랙펄기업인수목적
13096,CJ E&M,130960,코스닥,False,B,0_non_distress,씨제이이앤엠
13139,원익피앤이,131390,코스닥,False,C,,
13400,거북선7호,134000,유가증권,True,B,1_notation_diff,거북선7호선박투자회사
13478,화진,134780,코스닥,True,B,5_unresolved,에스엠화진
13516,무송지오씨,135160,코넥스,True,C,,
13527,세종머티리얼즈,135270,코넥스,True,C,,
13651,스마트솔루션즈,136510,코스닥,True,C,,
13825,엔에스쇼핑,138250,유가증권,False,C,,
13829,지성이씨에스,138290,코넥스,True,C,,
13844,이코리아리츠,138440,유가증권,True,B,1_notation_diff,이코리아자기관리부동산투자회사
13849,코오롱ENP,138490,유가증권,True,B,1_notation_diff,코오롱이앤피
13858,비즈니스온,138580,코스닥,False,B,0_non_distress,비즈니스온커뮤니케이션
13869,엘아이에스,138690,코스닥,True,C,,
13905,BF랩스,139050,코스닥,True,B,1_notation_diff,비에프랩스
13917,퓨얼셀,139170,코넥스,False,B,0_non_distress,퓨얼셀파워
13920,하이골드2호,139200,유가증권,True,B,1_notation_diff,하이골드오션2호선박투자회사
14029,청광건설,140290,코넥스,True,C,,
14089,트러스제7호,140890,유가증권,True,B,1_notation_diff,트러스와이제7호위탁관리부동산투자회사
14091,에이리츠,140910,유가증권,True,B,1_notation_diff,에이자기관리부동산투자회사
14102,디에스앤엘,141020,코스닥,True,C,,
14107,맥스로텍,141070,코스닥,True,C,,
14276,바이오리더스,142760,코넥스,False,B,0_non_distress,모아라이프플러스
14462,코오롱머티리얼,144620,유가증권,False,C,,
14463,씨아이에스,144630,코넥스,False,C,,
14474,피엠디아카데미,144740,코넥스,True,C,,
14814,비디아이,148140,코스닥,True,C,,
14825,알엔투테크놀로지,148250,코넥스,False,C,,
14878,비플라이소프트,148780,코넥스,False,B,0_non_distress,비큐AI
14913,케이비부국위탁리츠,149130,유가증권,True,B,1_notation_diff,케이비부국제1호개발전문위탁관리부동산투자회사
14930,아퓨어스,149300,코넥스,True,C,,
14994,모다,149940,코스닥,True,C,,
14998,하이로닉,149980,코넥스,False,C,,
15044,피노텍,150440,코넥스,True,C,,
15084,인트로메딕,150840,코스닥,True,C,,
15175,테라텍,151750,코넥스,True,C,,
15191,퓨처코어,151910,코스닥,True,C,,
15233,코리아오토글라스,152330,유가증권,True,C,,
15255,한국ANKOR유전,152550,유가증권,True,B,5_unresolved,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권)
15336,하이골드3호,153360,유가증권,True,B,1_notation_diff,하이골드오션3호선박투자회사
15403,아시아종묘,154030,코넥스,False,C,,
15590,바다로19호,155900,유가증권,True,B,1_notation_diff,바다로19호선박투자회사
15596,지디,155960,코스닥,True,C,,
15610,엘앤케이바이오,156100,코넥스,False,C,,
15617,비앤에스미디어,156170,코넥스,True,C,,
15830,에스에이티이엔지,158300,코넥스,False,B,0_non_distress,에스에이티
15831,참존글로벌,158310,코스닥,True,C,,
15838,삼목강업,158380,코스닥,False,C,,
15965,하이골드8호,159650,유가증권,True,B,1_notation_diff,하이골드오션8호국제선박투자회사
16035,웹솔루스,160350,코넥스,True,C,,
16060,이큐셀,160600,코스닥,True,C,,
16157,THE MIDONG,161570,코스닥,True,B,5_unresolved,더미동
16343,디피코,163430,코넥스,True,C,,
16406,이루다,164060,코스닥,False,C,,
16527,금오하이텍,165270,코넥스,True,C,,
16738,나무기술,167380,코넥스,False,C,,
16849,한국패러랠,168490,유가증권,True,B,5_unresolved,한국투자패러랠유전해외자원개발특별자산투자회사1호(지분증권)
17258,하이골드12호,172580,유가증권,True,B,1_notation_diff,하이골드오션12호국제선박투자회사
17313,오파스넷,173130,코넥스,False,C,,
17488,장원테크,174880,코스닥,True,C,,
17644,에이치엔티,176440,코스닥,True,B,5_unresolved,미래오토스
17656,포인트엔지니어링,176560,코넥스,False,C,,
17675,듀켐바이오,176750,코넥스,False,C,,
17735,베셀,177350,코넥스,False,C,,
17892,PI첨단소재,178920,코스닥,False,C,,
17928,스탠다드펌,179280,코넥스,True,C,,
17944,피엠에스,179440,코넥스,True,B,5_unresolved,비지스틸
17953,애드바이오텍,179530,코넥스,False,C,,
18040,엠지메드,180400,코넥스,False,B,0_non_distress,DXVX
18134,이즈미디어,181340,코스닥,True,C,,
18198,힘스인터내셔널,181980,코넥스,True,B,5_unresolved,자원메디칼
18269,테라셈,182690,코스닥,True,C,,
18335,LPK로보틱스,183350,코넥스,True,B,1_notation_diff,엘피케이로보틱스
18341,골프존데카,183410,코넥스,False,B,0_non_distress,골프존클라우드
18349,엔지켐생명과학,183490,코넥스,False,C,,
18528,이푸른,185280,코넥스,True,C,,
18549,아이진,185490,코넥스,False,C,,
18623,그린플러스,186230,코넥스,False,C,,
18777,판타지오,187770,코넥스,False,C,,
18933,씨이랩,189330,코넥스,False,C,,
18954,씨티네트웍스,189540,코넥스,True,C,,
18970,디피앤케이,189700,코넥스,True,C,,
19208,더블유게임즈,192080,코스닥,False,C,,
19224,나이코,192240,코넥스,True,C,,
19252,경남은행,192520,유가증권,False,C,,
19253,광주은행,192530,유가증권,False,C,,
19451,파티게임즈,194510,코스닥,True,B,5_unresolved,넥스쳐
19461,우성아이비,194610,코스닥,True,C,,
19486,SY이노베이션,194860,코넥스,True,B,1_notation_diff,에스와이이노베이션
19544,퓨전,195440,코스닥,True,C,,
19714,디지캡,197140,코넥스,False,C,,
19721,리드,197210,코스닥,True,C,,
19894,한주금속,198940,코넥스,True,B,5_unresolved,한주라이트메탈
19980,툴젠,199800,코넥스,False,C,,
19987,세기리텍,199870,코넥스,True,B,5_unresolved,배터리솔루션즈
20035,래몽래인,200350,코넥스,False,B,0_non_distress,아티스트스튜디오
20340,에이비온,203400,코넥스,False,C,,
20345,유니온커뮤니티,203450,코넥스,False,B,0_non_distress,유니온바이오메트릭스
20369,아크솔루션스,203690,코스닥,True,C,,
20421,JK리버스톤리츠,204210,유가증권,True,B,1_notation_diff,제이케이리버스톤자기관리부동산투자회사
20444,대우스팩2호,204440,코스닥,True,B,1_notation_diff,대우기업인수목적2호
20463,스튜디오산타클로스,204630,코스닥,True,B,5_unresolved,로아앤코홀딩스
20465,케이티비스팩1호,204650,코스닥,True,B,1_notation_diff,케이티비기업인수목적1호
20469,다린,204690,코넥스,True,C,,
20476,현대에이블스팩1호,204760,코스닥,True,B,1_notation_diff,현대에이블기업인수목적1호
20499,코썬바이오,204990,코스닥,True,C,,
20529,케미메디,205290,코넥스,True,C,,
20666,골든브릿지제2호스팩,206660,코스닥,True,B,1_notation_diff,골든브릿지제2호기업인수목적
20723,디와이엘엔제이,207230,코넥스,True,C,,
20772,엔에이치SL스팩,207720,코스닥,True,B,1_notation_diff,엔에이치에스엘기업인수목적
20793,SK1호스팩,207930,코스닥,True,B,1_notation_diff,에스케이제1호기업인수목적
20834,파멥신,208340,코스닥,True,C,,
20887,하나머스트3호스팩,208870,코스닥,True,B,1_notation_diff,하나머스트3호기업인수목적
21012,빅텐츠,210120,코넥스,False,B,0_non_distress,캔버스엔
21061,소프트캠프,210610,코넥스,False,C,,
21105,인카금융서비스,211050,코넥스,False,C,,
21309,미래테크놀로지,213090,코스닥,False,C,,
21431,에스엘에너지,214310,코스닥,True,B,5_unresolved,로아앤코
21461,미코바이오메드,214610,코넥스,False,B,0_non_distress,롤링스톤
21487,한울BnC,214870,코스닥,True,B,5_unresolved,한울비앤씨
21505,비엔디생활건강,215050,코넥스,True,C,,
21558,대우스팩3호,215580,코스닥,True,B,1_notation_diff,대우기업인수목적3호
21575,미래에셋제3호스팩,215750,코스닥,True,B,1_notation_diff,미래에셋제3호기업인수목적
21628,원텍,216280,코넥스,False,C,,
21760,켐온,217600,코스닥,False,C,,
21762,선샤인푸드,217620,코스닥,True,C,,
21781,엔에이치스팩7호,217810,코스닥,True,B,1_notation_diff,엔에이치기업인수목적7호
21871,키움스팩3호,218710,코스닥,True,B,1_notation_diff,키움제3호기업인수목적
21942,링크제니시스,219420,코넥스,False,C,,
21958,골든브릿지제3호스팩,219580,코스닥,True,B,1_notation_diff,골든브릿지제3호기업인수목적
21975,지티지웰니스,219750,코넥스,False,B,0_non_distress,한국비티비
21986,한화에이스스팩2호,219860,코스닥,True,B,1_notation_diff,한화에이스기업인수목적2호
21996,유안타제2호스팩,219960,코스닥,True,B,1_notation_diff,유안타제2호기업인수목적
22010,퓨쳐켐,220100,코넥스,False,C,,
22011,드림티엔터테인먼트,220110,코넥스,True,C,,
22018,핸디소프트,220180,코넥스,False,C,,
22025,카이노스메드,220250,코넥스,False,C,,
22063,맘스터치,220630,코스닥,True,B,1_notation_diff,맘스터치앤컴퍼니
22120,유진스팩3호,221200,코스닥,True,B,1_notation_diff,유진기업인수목적3호
22161,자안바이오,221610,코스닥,True,C,,
22167,주노콜렉션,221670,코넥스,True,C,,
22180,유투바이오,221800,코넥스,False,B,0_non_distress,지구홀딩스
22195,케이비드림3호스팩,221950,코스닥,True,B,1_notation_diff,케이비드림투게더제3호기업인수목적
22216,NPX,222160,코스닥,True,C,,
22239,케이비제8호스팩,222390,코스닥,True,B,1_notation_diff,케이비제8호기업인수목적
22252,솔트웍스,222520,코넥스,False,C,,
22281,세토피아,222810,코스닥,True,C,,
22304,교보5호스팩,223040,코스닥,True,B,1_notation_diff,교보5호기업인수목적
22402,에스케이씨에스,224020,코넥스,False,C,,
22409,정다운,224090,코넥스,False,C,,
22488,SGA클라우드서비스,224880,코넥스,True,B,1_notation_diff,에스지에이클라우드서비스
22522,제놀루션,225220,코넥스,False,C,,
22533,씨엠에스에듀,225330,코스닥,False,C,,
22544,이베스트스팩3호,225440,코스닥,True,B,1_notation_diff,이베스트기업인수목적3호
22565,쿠첸,225650,코스닥,False,C,,
22585,미애부,225850,코넥스,True,C,,
22586,엠앤씨생명과학,225860,코넥스,True,C,,
22635,아이엠텍,226350,코스닥,True,C,,
22636,KH 건설,226360,코스닥,True,B,1_notation_diff,케이에이치건설
22640,오스테오닉,226400,코넥스,False,C,,
22644,한송네오텍,226440,코스닥,True,B,5_unresolved,시스네오텍
22661,한국비엔씨,226610,코넥스,False,C,,
22685,키움스팩4호,226850,코스닥,True,B,1_notation_diff,키움제4호기업인수목적
22710,프로브잇,227100,코스닥,True,C,,
22818,티씨엠생명과학,228180,코넥스,True,B,5_unresolved,비엘사이언스
22876,지노믹트리,228760,코넥스,False,C,,
22900,젠큐릭스,229000,코넥스,False,C,,
22948,줌인터넷,229480,코넥스,False,C,,
23036,에코마케팅,230360,코스닥,False,C,,
23040,자비스,230400,코넥스,False,C,,
23049,동부제4호스팩,230490,코스닥,True,B,1_notation_diff,동부제4호기업인수목적
23098,비유테크놀러지,230980,코스닥,True,C,,
23227,케이비제9호스팩,232270,코스닥,True,B,1_notation_diff,케이비제9호기업인수목적
23229,SGA시스템즈,232290,코넥스,False,B,0_non_distress,에스지에이시스템즈
23233,SK3호스팩,232330,코스닥,True,B,1_notation_diff,에스케이제3호기업인수목적
23236,아스팩오일,232360,코넥스,True,C,,
23268,라온테크,232680,코넥스,False,B,0_non_distress,라온로보틱스
23283,시큐센,232830,코넥스,False,B,0_non_distress,아이티센피엔에스
23319,미래자원엠엘,233190,코넥스,False,C,,
23410,세원,234100,코넥스,False,B,0_non_distress,폴라리스세원
23501,하이에이아이1호스팩,235010,코스닥,True,B,1_notation_diff,하이에이아이1호기업인수목적
23509,태경피엔에스,235090,코넥스,True,C,,
23772,케이엠제약,237720,코넥스,False,C,,
23817,엔에스엠,238170,코넥스,False,C,,
23989,피엔에이치테크,239890,코넥스,False,C,,
24034,인터코스,240340,코넥스,True,C,,
24054,한국4호스팩,240540,코스닥,True,B,1_notation_diff,한국제4호기업인수목적
24151,이에스산업,241510,코넥스,True,C,,
24235,피엔아이컴퍼니,242350,코넥스,True,C,,
24242,본느,242420,코넥스,False,C,,
24285,영현무역,242850,코넥스,True,C,,
24503,스페이스솔루션,245030,코넥스,True,C,,
24625,에스엘에스바이오,246250,코넥스,False,C,,
24683,시냅스엠,246830,코넥스,True,C,,
24730,인프라웨어테크놀러지,247300,코넥스,False,C,,
24802,젬,248020,코넥스,True,C,,
25030,제이에스피브이,250300,코넥스,True,C,,
25154,에스와이제이,251540,코넥스,True,C,,
25196,엠에프엠코리아,251960,코넥스,False,C,,
25237,유쎌,252370,코넥스,True,C,,
25294,에스엠로보틱스,252940,코넥스,True,C,,
25384,수젠텍,253840,코넥스,False,C,,
25609,패션플랫폼,256090,코넥스,False,C,,
25694,케이피에스,256940,코넥스,False,B,0_non_distress,킵스파마
25773,신한제3호스팩,257730,코스닥,True,B,1_notation_diff,신한제3호기업인수목적
25799,나우코스,257990,코넥스,False,C,,
25825,셀젠텍,258250,코넥스,True,C,,
25854,에스엘테라퓨틱스,258540,코넥스,True,C,,
26049,캐로스,260490,코넥스,True,C,,
26097,에스앤디,260970,코넥스,False,C,,
26276,엔케이맥스,262760,코넥스,False,C,,
26283,대신밸런스제4호스팩,262830,코스닥,True,B,1_notation_diff,대신밸런스제4호기업인수목적
26354,어스앤에어로스페이스,263540,코스닥,True,C,,
26429,한화에이스스팩3호,264290,코스닥,True,B,1_notation_diff,한화에이스기업인수목적3호
26548,미래에셋대우스팩1호,265480,코스닥,True,B,1_notation_diff,미래에셋대우기업인수목적1호
26592,한화수성스팩,265920,코스닥,True,B,1_notation_diff,한화수성기업인수목적
26687,파워풀엑스,266870,코넥스,True,C,,
26706,명진홀딩스,267060,코넥스,True,C,,
26781,앙츠,267810,코넥스,True,C,,
26860,셀리버리,268600,코스닥,True,C,,
27002,이십일스토어,270020,코넥스,True,C,,
27066,에브리봇,270660,코넥스,False,C,,
27140,알로이스,271400,코넥스,False,C,,
27174,한국제5호스팩,271740,코스닥,True,B,1_notation_diff,한국제5호기업인수목적
27178,비엔에프코퍼레이션,271780,코넥스,True,B,5_unresolved,비엔에프머티리얼즈
27185,다이오진,271850,코넥스,True,C,,
27242,극동자동화,272420,코넥스,True,C,,
27692,IBKS제7호스팩,276920,코스닥,True,B,1_notation_diff,아이비케이에스제7호기업인수목적
27748,신한제4호스팩,277480,코스닥,True,B,1_notation_diff,신한제4호기업인수목적
27788,티에스아이,277880,코넥스,False,C,,
27838,원바이오젠,278380,코넥스,False,C,,
27941,한화에이스스팩4호,279410,코스닥,True,B,1_notation_diff,한화에이스기업인수목적4호
27960,미디어젠,279600,코넥스,False,C,,
28131,바이오시네틱스,281310,코넥스,True,C,,
28141,한국제6호스팩,281410,코스닥,True,B,1_notation_diff,한국제6호기업인수목적
28269,동아타이어,282690,유가증권,True,B,1_notation_diff,동아타이어공업
28310,노보믹스,283100,코넥스,True,C,,
28442,휴럼,284420,코넥스,False,C,,
28461,TS트릴리온,284610,코넥스,False,B,0_non_distress,티에스트릴리온
28577,라이프사이언스테크놀로지,285770,코넥스,True,C,,
28600,씨엔티드림,286000,코넥스,True,C,,
28741,제이시스메디칼,287410,코스닥,False,C,,
28849,나라소프트,288490,코넥스,True,C,,
